,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
1447,3859.9945685779585,FDY56,OUT035
1448,1655.4952559745886,FDL02,OUT035
1449,2983.6411734565145,NCI06,OUT035
1450,2416.5567764593725,FDQ14,OUT045
1451,4004.660488688734,FDQ12,OUT017
1452,781.8153219465307,FDP36,OUT046
1453,6143.615343089937,FDK21,OUT027
1454,2462.291681491522,FDO40,OUT045
1455,391.78825545180945,NCK54,OUT019
1456,2549.397830411869,FDY09,OUT018
1457,4822.891609097376,NCW30,OUT049
1458,1065.2208499386913,NCC55,OUT027
1459,1629.515481601367,FDE58,OUT018
1460,3094.798593534706,FDR39,OUT013
1461,3105.5616272566826,FDU28,OUT049
1462,3974.566366881796,FDH08,OUT017
1463,2533.765562887183,FDG35,OUT045
1464,687.3055707001874,FDG22,OUT049
1465,2552.1141868365344,FDC34,OUT035
1466,3614.5679526687736,FDP15,OUT018
1467,551.7133256746861,FDK34,OUT010
1468,1975.7644199221593,FDU45,OUT035
1469,1079.6655471001754,FDQ04,OUT027
1470,3020.926852821985,FDX22,OUT018
1471,1607.5207378111816,FDB45,OUT017
1472,5546.89944907339,NCH43,OUT027
1473,3672.7597288494376,DRE60,OUT046
1474,6118.984007182563,FDD17,OUT027
1475,2138.0399629941157,NCM54,OUT017
1476,2110.655428642676,NCH55,OUT013
1477,2761.635412965382,NCT06,OUT017
1478,5727.980107028996,FDA48,OUT027
1479,6269.976009411465,FDY58,OUT027
1480,3432.694703421956,FDO25,OUT045
1481,1492.3992344754633,FDN50,OUT045
1482,2681.7361984302484,FDH35,OUT035
1483,3791.252555358612,FDK09,OUT045
1484,1367.2677963535446,FDO16,OUT013
1485,1004.5421829385083,FDW11,OUT045
1486,3407.385926201783,FDU47,OUT027
1487,296.01546842118177,NCQ42,OUT010
1488,2498.7320636685777,FDK55,OUT027
1489,1902.164178738581,FDN08,OUT049
1490,3889.019571080384,FDT57,OUT045
1491,3100.725140326994,FDJ12,OUT018
1492,895.7826170018027,DRL59,OUT017
1493,728.7566025829032,NCN53,OUT046
1494,45.9955251310355,FDO51,OUT010
1495,3176.1807874453593,FDK56,OUT017
1496,869.4963241438952,FDY12,OUT035
1497,706.4980308426684,FDU15,OUT035
1498,3887.0350595863883,FDQ19,OUT046
1499,2416.856855048054,DRF15,OUT045
1500,272.13837582548837,DRE25,OUT019
1501,1613.646045931454,FDK57,OUT018
1502,536.0365925135236,FDD33,OUT010
1503,6183.86603873251,FDR34,OUT027
1504,1995.1784392522172,FDU04,OUT045
1505,162.97813285556632,FDE35,OUT019
1506,2739.6402090974075,NCD31,OUT035
1507,1584.6139673145506,FDJ56,OUT035
1508,2520.8604904400236,NCU53,OUT046
1509,3731.463974498737,FDD39,OUT035
1510,354.84104995525814,NCU17,OUT019
1511,1991.6036132166846,FDJ20,OUT046
1512,2319.3753363493583,NCW41,OUT018
1513,758.8666505138968,FDL52,OUT035
1514,2240.491072313355,FDS39,OUT035
1515,2734.088894106447,DRJ47,OUT045
1516,41.252292565398434,FDP13,OUT010
1517,269.6344555317743,DRK39,OUT010
1518,340.8315122367119,FDF28,OUT010
1519,2021.6196989804462,FDB09,OUT045
1520,1453.7262024891027,FDM51,OUT046
1521,658.7628639067618,DRM49,OUT018
1522,2520.9802334019932,DRF23,OUT013
1523,2945.5976098581723,DRH01,OUT035
1524,2684.4499269365133,FDH12,OUT027
1525,339.99558480169844,FDA28,OUT019
1526,1236.9495851892316,FDW37,OUT018
1527,1604.6903764312283,FDF02,OUT046
1528,639.4185463703758,DRL37,OUT046
1529,2120.665161747415,NCF43,OUT046
1530,571.8053017571151,FDH08,OUT010
1531,599.2351714108323,FDR34,OUT019
1532,3180.424191994597,NCK19,OUT049
1533,435.5499146905308,NCD55,OUT018
1534,3863.310179711951,FDT27,OUT049
1535,2439.604747905924,FDQ57,OUT045
1536,2673.822096458063,FDA47,OUT035
1537,1854.690739706047,DRG15,OUT027
1538,2169.9385130681753,FDE05,OUT018
1539,1622.2150735652285,FDN46,OUT046
1540,2592.648633833351,FDX27,OUT027
1541,1687.1904951750998,FDT51,OUT045
1542,697.115244631765,FDU33,OUT013
1543,1731.079643993761,FDJ16,OUT027
1544,366.50089972766085,FDD20,OUT019
1545,666.5035000786335,FDT36,OUT049
1546,3792.394059317521,DRF15,OUT027
1547,272.84632532116154,FDN52,OUT010
1548,5287.040322674303,FDC22,OUT027
1549,2563.3182717509876,FDX15,OUT045
1550,3206.58893765345,FDT13,OUT013
1551,2109.330137908525,FDU04,OUT017
1552,615.9294113071227,FDU31,OUT019
1553,2380.5694717792135,FDW59,OUT027
1554,2608.904404198295,NCO29,OUT046
1555,2543.838366867342,FDL15,OUT035
1556,2474.828043290685,FDI41,OUT049
1557,1696.728337530138,FDQ48,OUT049
1558,954.5103182849572,DRI39,OUT013
1559,4017.8946886135072,FDI08,OUT013
1560,1761.8989452312276,FDC21,OUT049
1561,1088.1202055845458,FDF58,OUT035
1562,297.970177861882,FDS08,OUT010
1563,2048.183697924165,FDE47,OUT045
1564,294.5471597175567,NCP18,OUT019
1565,1528.8231407889057,NCR41,OUT013
1566,3929.135817855083,FDA27,OUT013
1567,3207.6252708812403,FDA43,OUT035
1568,1287.4925106932221,FDA49,OUT045
1569,2593.0669510101284,NCE55,OUT018
1570,1206.8695532626043,DRM49,OUT027
1571,5546.89944907339,FDF22,OUT027
1572,1123.4668889542234,FDQ15,OUT018
1573,2951.314134544553,NCS54,OUT017
1574,656.5039648842716,NCY05,OUT013
1575,3878.602235154914,FDR45,OUT046
1576,2063.7481126950984,FDK57,OUT049
1577,809.2691300120811,FDF41,OUT010
1578,2026.1242682351658,FDV21,OUT046
1579,740.959587782948,FDD51,OUT046
1580,1613.7665232244444,FDF33,OUT046
1581,3852.7062541502432,FDA38,OUT046
1582,3111.775780154522,FDR56,OUT045
1583,2114.1128943509957,NCN41,OUT017
1584,2391.23873588127,FDC60,OUT027
1585,3464.3260674234316,FDB47,OUT045
1586,2945.4179150311875,DRH01,OUT013
1587,1604.6903764312283,FDW08,OUT046
1588,1079.5178744885736,FDF38,OUT027
1589,2651.4167655552633,FDY32,OUT017
1590,1669.8808278888093,FDG34,OUT049
1591,674.3408878219484,FDG47,OUT019
1592,3156.0211997529614,NCF18,OUT035
1593,451.38856473530063,FDL39,OUT019
1594,2163.351328358583,NCH55,OUT035
1595,992.6212504879082,DRJ35,OUT049
1596,3945.862474558451,FDS44,OUT035
1597,3469.9807056762106,DRE01,OUT018
1598,3260.6486905809957,FDY39,OUT013
1599,2363.81517932615,FDY32,OUT018
1600,2979.2828153304727,FDR33,OUT027
1601,1377.2186839028045,NCP50,OUT049
1602,1352.0796937448324,FDZ47,OUT018
1603,2499.7192084977114,FDU57,OUT049
1604,3181.8556550065528,FDY44,OUT013
1605,969.536767463347,DRH59,OUT018
1606,6057.817103628022,FDB03,OUT027
1607,3035.6726421616154,FDY46,OUT045
1608,2778.4190071740895,FDM39,OUT045
1609,1212.6002718689385,FDY36,OUT035
1610,3233.6398019112785,NCM55,OUT035
1611,82.11325206238264,FDJ50,OUT010
1612,2501.0605468463236,DRL60,OUT013
1613,3883.1613604373847,NCJ54,OUT049
1614,702.7973899555617,FDX59,OUT017
1615,3298.370811505523,FDI07,OUT013
1616,17.535471535991395,DRF51,OUT010
1617,1721.1337596867336,FDM14,OUT017
1618,3124.7338990048866,FDP21,OUT045
1619,1063.318973951526,FDE40,OUT035
1620,2549.453269551879,FDE05,OUT035
1621,3289.5624189480836,FDM13,OUT027
1622,3785.9924750817027,FDC34,OUT027
1623,1765.8396419633482,NCI55,OUT018
1624,2464.2458658632268,NCE43,OUT018
1625,1461.6992691299563,FDW58,OUT018
1626,3704.678774566875,FDG60,OUT045
1627,2805.180771072355,FDV31,OUT017
1628,3138.0909586727403,FDR47,OUT013
1629,54.17164065745987,FDM60,OUT019
1630,3573.287194977819,NCF06,OUT018
1631,3057.706241200691,NCN26,OUT027
1632,1387.6585132056816,FDQ59,OUT049
1633,607.2761183672662,FDF09,OUT046
1634,4038.2287762126275,NCS06,OUT017
1635,1846.2384817133357,FDT44,OUT046
1636,4002.3164147064945,FDI19,OUT017
1637,1000.0615781649327,FDT22,OUT017
1638,4673.280957812695,NCF54,OUT027
1639,3126.9401814705157,DRG25,OUT045
1640,3119.177067178714,FDB59,OUT017
1641,3330.829772714344,FDQ37,OUT017
1642,853.4068377377536,FDP56,OUT035
1643,2933.5362130286476,FDW44,OUT035
1644,568.26059994338,FDJ26,OUT010
1645,3369.9364891100495,FDU43,OUT018
1646,1590.9209648978904,FDW33,OUT045
1647,3365.180432313955,NCX53,OUT027
1648,327.3179064452034,FDN56,OUT010
1649,2492.0017387071143,DRF15,OUT049
1650,1907.467248796547,FDO33,OUT017
1651,332.99282884083476,FDZ39,OUT010
1652,911.346003980392,NCJ19,OUT017
1653,3334.4082212688854,FDU01,OUT035
1654,3828.548852000388,FDT12,OUT035
1655,783.890089205897,NCM18,OUT018
1656,2089.493418549482,FDP19,OUT017
1657,675.8065239918617,NCR42,OUT049
1658,1832.496946331671,FDN10,OUT046
1659,909.3321280929617,FDG44,OUT017
1660,2851.1248199507563,FDQ10,OUT046
1661,1615.587977523769,DRH13,OUT049
1662,4003.636351899238,FDT52,OUT013
1663,1761.1952597338939,FDM56,OUT045
1664,342.7985452633407,NCO43,OUT010
1665,2849.382637319074,NCV29,OUT035
1666,4286.395221199127,NCF06,OUT013
1667,1396.611862669922,FDO50,OUT035
1668,4028.2979525455853,FDT59,OUT013
1669,1045.7822829225865,FDX40,OUT027
1670,3248.5696838190192,FDE50,OUT017
1671,3246.3994323515863,FDX51,OUT017
1672,1340.299934949237,NCD30,OUT018
1673,1668.957149674362,FDK15,OUT013
1674,929.0261061010596,FDL12,OUT045
1675,4245.784173744412,FDK46,OUT017
1676,216.5470032887271,DRH49,OUT010
1677,2456.751630322831,FDQ57,OUT046
1678,1538.815308194066,FDY59,OUT017
1679,3624.0362394671397,FDO09,OUT018
1680,2067.2188399642005,NCG30,OUT035
1681,2737.454422485801,FDM09,OUT017
1682,2684.4499269365133,NCN17,OUT027
1683,1383.0694829937722,NCS42,OUT013
1684,367.7041365514892,FDD02,OUT019
1685,3197.5197779403675,FDE34,OUT013
1686,3104.1190871439762,FDU38,OUT045
1687,2591.1312492258216,FDB33,OUT046
1688,1437.626258148675,NCJ29,OUT017
1689,843.1801978971093,FDZ27,OUT035
1690,1542.336685418644,FDI40,OUT013
1691,652.3260092971138,FDG22,OUT013
1692,1793.019912647703,FDT51,OUT017
1693,2794.1876947975384,FDF20,OUT018
1694,2064.475167123902,FDV50,OUT035
1695,670.931843096195,FDT02,OUT049
1696,2530.70847511568,DRC49,OUT017
1697,2506.1956477893127,FDF26,OUT049
1698,2010.0841639317396,FDV52,OUT035
1699,669.8809709622025,FDX59,OUT049
1700,3822.7239069336606,FDV25,OUT035
1701,1079.6655471001754,FDW23,OUT027
1702,1431.3269863801963,FDE53,OUT018
1703,2175.7392120046616,FDA19,OUT017
1704,2006.1585317879574,FDH22,OUT046
1705,1552.4494658066135,NCO41,OUT013
1706,4056.1098827220712,FDX12,OUT017
1707,3155.135190197901,FDF17,OUT013
1708,3684.6697960280003,FDS11,OUT045
1709,2516.2699721251734,FDR51,OUT035
1710,332.989195902859,FDT49,OUT010
1711,1989.6991884196825,FDC56,OUT013
1712,3043.916557929756,FDR13,OUT027
1713,1984.611680773144,FDQ60,OUT035
1714,4081.48744608528,FDN38,OUT049
1715,2612.4156527378386,NCL29,OUT013
1716,4106.800665516149,FDO13,OUT027
1717,2229.1026607105896,FDE26,OUT018
1718,438.57796112682,FDA31,OUT010
1719,1198.9582612096053,FDX14,OUT035
1720,2793.755693649832,FDA34,OUT045
1721,2485.709555418982,FDF26,OUT013
1722,2675.6549456444072,FDE38,OUT045
1723,1852.5162903877956,DRI11,OUT046
1724,3029.046106671207,FDQ60,OUT027
1725,1077.653777852121,FDL21,OUT027
1726,5353.051005266264,DRC12,OUT027
1727,3802.602881418747,FDC47,OUT046
1728,2107.5466216599143,FDE57,OUT045
1729,1958.9710015657865,FDT14,OUT045
1730,3127.7335551713622,NCZ53,OUT046
1731,3414.9945046136195,FDE28,OUT018
1732,2505.050667265634,FDR19,OUT035
1733,479.69369501574647,NCF54,OUT019
1734,1308.6905598939227,FDZ08,OUT046
1735,2171.1013974213743,NCJ05,OUT018
1736,2038.7665813973529,FDF59,OUT046
1737,1711.549102845799,NCO05,OUT035
1738,605.702681572618,FDW24,OUT018
1739,2377.502052738958,NCX42,OUT018
1740,826.8599519246229,NCA53,OUT035
1741,484.32274498721154,FDI45,OUT019
1742,1847.2831043826002,FDG46,OUT046
1743,535.8269167217278,FDM20,OUT010
1744,107.38013499139888,FDW11,OUT010
1745,3033.9436942711764,FDX08,OUT035
1746,722.4474565404702,NCK17,OUT035
1747,2179.3815119432634,FDK32,OUT018
1748,2688.1595239002977,NCA42,OUT035
1749,2927.7112679619204,DRI01,OUT035
1750,4176.470438186222,NCL55,OUT049
1751,1337.9966025297138,DRE25,OUT018
1752,3123.627507285231,FDD14,OUT017
1753,3835.816243389739,FDB10,OUT046
1754,2489.1358696027196,DRN11,OUT035
1755,605.702681572618,FDP38,OUT018
1756,3159.410337973981,NCA30,OUT017
1757,3159.274565794362,FDT15,OUT017
1758,739.226658650137,NCP55,OUT018
1759,2489.1358696027196,FDF12,OUT035
1760,3539.279192995798,FDM21,OUT018
1761,3900.03217854147,FDX56,OUT035
1762,2505.050667265634,FDF10,OUT017
1763,3043.3434291204453,FDT32,OUT045
1764,1369.393722149274,FDM51,OUT018
1765,2200.590197038352,NCR50,OUT018
1766,3927.4412606124843,FDI19,OUT049
1767,1663.5000580412368,FDX21,OUT017
1768,2526.2882188175713,FDR31,OUT035
1769,5911.49319804396,FDY02,OUT013
1770,2820.464201562984,NCA29,OUT045
1771,3085.8503175938113,NCX17,OUT046
1772,3119.8409018686557,FDM12,OUT045
1773,4074.346831272508,FDI53,OUT027
1774,2763.920765311218,NCU30,OUT049
1775,3206.7249635241637,FDC56,OUT027
1776,1724.2916636868615,FDK27,OUT018
1777,2796.7024228769633,NCK18,OUT017
1778,825.6361308129829,FDB52,OUT019
1779,5179.220021145466,DRG25,OUT027
1780,849.9911494346427,FDZ13,OUT049
1781,648.8851680767639,FDB57,OUT019
1782,1325.1845835540262,FDR40,OUT046
1783,40.024414407028615,NCO14,OUT019
1784,3134.189539337088,NCN19,OUT045
1785,357.5709671825134,FDQ28,OUT019
1786,2290.5106415866553,FDO13,OUT018
1787,1307.4770915892902,FDK48,OUT013
1788,2145.6700008940156,FDU07,OUT018
1789,2011.2634394815436,FDW20,OUT046
1790,337.02340956837463,FDV12,OUT010
1791,2540.4574783185935,FDH24,OUT013
1792,3579.574406354685,FDV59,OUT049
1793,1928.243389479283,FDK57,OUT045
1794,1205.6490125349958,FDL16,OUT027
1795,2450.2840447123517,NCQ17,OUT046
1796,2926.0330079572313,FDJ15,OUT018
1797,1496.9297472697874,FDX24,OUT049
1798,1585.2644061774479,FDT47,OUT046
1799,1002.2796425951236,FDT10,OUT049
1800,1178.4567418110723,FDZ37,OUT018
1801,6183.86603873251,FDW43,OUT027
1802,1591.503354863188,DRN36,OUT017
1803,1284.3258962924133,FDJ14,OUT045
1804,3571.523714252986,FDA32,OUT013
1805,538.4328665811784,FDJ38,OUT019
1806,2544.08069298353,FDQ57,OUT017
1807,555.0500694069722,NCQ41,OUT019
1808,1000.0110772377619,FDG56,OUT049
1809,3279.4653415574317,DRC13,OUT027
1810,2537.3619275757405,FDV55,OUT035
1811,2637.4747730228482,FDQ49,OUT045
1812,127.37462009137101,FDE29,OUT010
1813,3662.649417053041,FDR03,OUT013
1814,1496.9297472697874,FDD45,OUT049
1815,625.3647455370873,FDN38,OUT010
1816,887.8675473028735,FDT56,OUT046
1817,3262.4340542243403,FDT48,OUT045
1818,2919.3824486558974,FDU03,OUT049
1819,326.5884026625629,FDC56,OUT010
1820,2680.391757732767,NCO43,OUT027
1821,1835.7129701894519,FDQ27,OUT017
1822,3528.554327967509,FDR03,OUT046
1823,59.49958409730191,DRH23,OUT010
1824,649.1449678661986,FDG22,OUT045
1825,1643.592215196209,NCJ42,OUT013
1826,1357.5954435512751,FDR24,OUT046
1827,2856.634944351294,FDW60,OUT035
1828,3149.809977547187,FDJ08,OUT013
1829,671.0136457204127,DRL59,OUT018
1830,487.13161133835234,FDG60,OUT010
1831,2560.8458025417285,FDW27,OUT017
1832,1119.2320226776096,FDX14,OUT018
1833,937.4506398766217,FDC20,OUT013
1834,3090.591129911919,NCS29,OUT018
1835,1566.4353183270673,FDJ56,OUT046
1836,246.51328136620643,FDB20,OUT019
1837,6149.943975173736,FDL28,OUT027
1838,2171.6845319240538,FDW01,OUT018
1839,3010.0135942275087,FDL03,OUT046
1840,3573.467228270861,FDX22,OUT049
1841,2605.1794620795654,FDJ21,OUT035
1842,2420.458801344968,FDR31,OUT045
1843,2507.3192326229955,FDG21,OUT035
1844,1139.335914593588,FDS22,OUT027
1845,1630.0272779224028,FDK08,OUT035
1846,2165.8454988573812,FDE17,OUT018
1847,1605.1453655225212,NCN30,OUT017
1848,1506.226679401016,FDT50,OUT046
1849,2657.4301409340596,NCX42,OUT049
1850,3743.6886735849616,FDJ12,OUT035
1851,3033.6221223003704,NCA18,OUT027
1852,595.3057457650898,FDP23,OUT019
1853,4168.011975028861,FDX12,OUT013
1854,2133.7623760548818,FDN40,OUT018
1855,1372.4128002756686,FDV48,OUT035
1856,2881.0762703233613,NCY54,OUT013
1857,69.89404378704928,FDL16,OUT010
1858,3372.0995556937073,FDR45,OUT018
1859,2581.4789540821957,FDJ52,OUT046
1860,1369.2912560783384,DRG01,OUT017
1861,3903.6269152959358,FDP52,OUT013
1862,3246.6263094715982,FDU58,OUT017
1863,1578.441273309453,FDL02,OUT045
1864,4003.636351899238,FDG28,OUT013
1865,2119.884988683795,FDA19,OUT035
1866,2009.9610898839849,FDW46,OUT027
1867,1669.1126556595784,NCD43,OUT049
1868,845.8511149340402,DRG39,OUT013
1869,689.3027635441204,NCF55,OUT049
1870,1842.840536809094,FDJ07,OUT046
1871,2427.2393722707775,FDE08,OUT046
1872,96.22992426059184,FDP56,OUT019
1873,755.320114997835,FDT45,OUT045
1874,2805.3523604322404,FDF17,OUT018
1875,1251.4716973039895,FDX44,OUT046
1876,4809.391569466087,FDM28,OUT027
1877,3186.5875422992017,FDI36,OUT049
1878,1829.091599296429,FDS07,OUT045
1879,1858.9722745535212,FDD36,OUT045
1880,944.2987579159086,FDW11,OUT046
1881,2476.46292085389,FDN40,OUT049
1882,1553.4969911608396,NCQ18,OUT049
1883,2832.249608395659,NCQ54,OUT017
1884,1321.6136840533727,NCS42,OUT045
1885,173.0235662704709,DRH39,OUT010
1886,2684.3022543249112,FDC09,OUT027
1887,328.7342049185229,FDT08,OUT010
1888,3958.0956773513894,FDC08,OUT035
1889,725.3033288212929,FDT20,OUT017
1890,1067.0636236637745,FDS35,OUT035
1891,2870.099796419267,FDX58,OUT018
1892,1600.5195606514328,FDW58,OUT046
1893,1559.9855734871549,DRD27,OUT046
1894,328.3328900510667,FDH32,OUT019
1895,4648.081963944744,FDS26,OUT035
1896,1300.3624044741946,FDQ31,OUT046
1897,3020.5575916142075,FDP11,OUT018
1898,1665.7749383686362,FDD58,OUT017
1899,3465.302753031352,FDM33,OUT045
1900,3333.130825746638,FDZ16,OUT049
1901,805.4581888048998,NCS29,OUT010
1902,143.03435024836335,NCM18,OUT019
1903,3573.0979670630836,FDP11,OUT049
1904,2240.0328262313756,NCC42,OUT017
1905,2817.7483328721555,DRM23,OUT046
1906,6088.246441978185,NCN55,OUT027
1907,4326.699293282163,FDK46,OUT013
1908,3184.6175245930594,FDR01,OUT046
1909,2359.804997992347,NCA05,OUT045
1910,2984.731105731204,NCP43,OUT017
1911,400.79355054916994,FDR12,OUT010
1912,3780.283096627454,FDQ01,OUT013
1913,2062.012755108824,FDM13,OUT046
1914,4029.326540766481,FDQ19,OUT017
1915,513.7458514083382,FDK56,OUT019
1916,628.252983174126,NCX06,OUT010
1917,3041.31910231958,FDO56,OUT027
1918,1817.0188978620415,FDU45,OUT045
1919,94.1329027180641,FDI16,OUT019
1920,1860.3857079637671,FDL32,OUT046
1921,2036.148301498257,FDA07,OUT046
1922,2432.4431854123313,FDA14,OUT045
1923,3320.3268480243087,FDV46,OUT027
1924,3648.616564554536,NCO07,OUT035
1925,1624.128943447333,NCP41,OUT046
1926,1883.6085238524633,FDY60,OUT018
1927,4130.337998381412,FDN38,OUT017
1928,1122.4911781510177,FDO15,OUT046
1929,2059.1484292777263,FDT60,OUT013
1930,4012.3344083821667,FDA55,OUT035
1931,306.4810359986675,FDE02,OUT010
1932,3808.5775299640795,DRJ39,OUT049
1933,1198.3199854551635,FDV34,OUT035
1934,5148.455592069243,FDS20,OUT027
1935,2678.6533705797415,FDF02,OUT027
1936,2192.0121701367693,FDW40,OUT017
1937,3033.749521278479,NCB43,OUT046
1938,1441.6909357393392,FDR58,OUT017
1939,659.0667744619274,DRJ59,OUT035
1940,1656.3735342528219,NCD30,OUT017
1941,1595.960086590705,FDE14,OUT017
1942,1435.5295554276163,FDC28,OUT018
1943,1178.8486971333614,FDU16,OUT018
1944,969.1902799730931,NCD19,OUT035
1945,550.8369481660523,FDU21,OUT046
1946,5553.375888364992,FDV59,OUT027
1947,3202.728883794992,FDU03,OUT045
1948,578.9547370908627,FDC33,OUT010
1949,714.9150668806278,NCR42,OUT035
1950,1213.1195615724746,DRH59,OUT035
1951,2209.006448938452,NCM31,OUT035
1952,4006.5094633154395,FDS50,OUT035
1953,818.0125053726143,FDP39,OUT046
1954,1904.774293586533,FDQ55,OUT013
1955,332.3247978428688,FDV36,OUT019
1956,2230.505663893046,FDI05,OUT027
1957,2684.3022543249112,FDS45,OUT027
1958,619.295977842464,FDA39,OUT045
1959,353.08410552819913,FDC37,OUT010
1960,4366.637207140014,FDJ60,OUT027
1961,2015.3207650719212,DRQ35,OUT046
1962,1948.079037410992,NCJ06,OUT046
1963,2152.4487001825078,NCY42,OUT018
1964,3227.075030023781,DRM37,OUT049
1965,718.6827388243972,FDR14,OUT045
1966,690.8755892666857,FDE51,OUT049
1967,2812.203121522392,FDT33,OUT017
1968,1823.549896392025,FDR08,OUT013
1969,411.70947435103335,FDE36,OUT010
1970,277.93493218226007,FDL22,OUT019
1971,2102.228106100149,FDR44,OUT013
1972,272.13837582548837,FDI56,OUT019
1973,326.68428598628066,FDE47,OUT010
1974,269.1769805891573,FDV27,OUT010
1975,712.9113361828987,FDV10,OUT049
1976,1270.164595929544,FDC40,OUT045
1977,3510.708833041364,NCX41,OUT013
1978,2698.091937595846,NCQ38,OUT027
1979,2685.6704676641216,FDV12,OUT027
1980,1443.4512032154025,FDE52,OUT017
1981,4666.8575528633955,FDG20,OUT027
1982,1053.858275881842,FDV16,OUT027
1983,1909.5802871174858,FDI32,OUT017
1984,1009.2016363239802,FDJ32,OUT049
1985,2394.12836020351,FDN39,OUT018
1986,2802.233433144767,FDY34,OUT017
1987,745.3515684327571,FDC14,OUT035
1988,4012.3344083821667,FDA55,OUT017
1989,549.7318961701768,FDZ50,OUT010
1990,2729.425605619805,DRG13,OUT049
1991,2406.387834648534,FDP01,OUT013
1992,2878.9770999553675,NCG54,OUT017
1993,2044.8658726919177,FDM13,OUT045
1994,4774.387977136625,NCO18,OUT027
1995,2501.037088411248,NCW41,OUT013
1996,3780.568333673374,FDM52,OUT027
1997,728.4113064328865,NCF55,OUT035
1998,2122.6581394098803,FDT09,OUT046
1999,1879.5548323244411,NCM19,OUT035
2000,2256.2294190164193,FDW12,OUT018
2001,700.6648006019922,FDP15,OUT019
2002,736.382750789485,FDK36,OUT045
2003,2942.128855612737,FDZ25,OUT035
2004,3196.310600947556,NCW06,OUT049
2005,2892.4288959581663,FDW60,OUT046
2006,2478.0125753997722,DRC49,OUT013
2007,3280.2928871059526,NCT17,OUT035
2008,2363.81517932615,NCN06,OUT018
2009,2894.1664439382257,FDC45,OUT013
2010,479.69369501574647,DRJ47,OUT019
2011,4037.719456880674,NCF06,OUT045
2012,368.1176647270823,FDE21,OUT010
2013,695.8947039041567,DRG27,OUT013
2014,2196.770563965034,FDW40,OUT049
2015,3435.8681734385937,NCO53,OUT046
2016,703.8758703411925,FDE23,OUT049
2017,1590.897990485966,FDQ16,OUT046
2018,3871.661216253723,FDS26,OUT045
2019,93.6108648164563,FDZ13,OUT010
2020,2443.825530198806,FDS14,OUT049
2021,1833.1489729506736,FDC10,OUT045
2022,3218.1797090373366,FDY16,OUT049
2023,2082.234789759704,FDJ20,OUT035
2024,687.4965055481324,FDV43,OUT035
2025,2696.1279799690583,FDZ32,OUT027
2026,2823.5448892289273,FDR23,OUT046
2027,860.2939081935991,FDN24,OUT035
2028,5180.240714028572,FDE34,OUT027
2029,3569.7883988566145,FDU31,OUT013
2030,1508.83409316711,FDW33,OUT018
2031,1788.2606484942562,FDU26,OUT046
2032,4483.240173666103,FDE20,OUT027
2033,1649.6703109078612,NCW05,OUT035
2034,2169.170340838945,FDB22,OUT018
2035,1856.7722946591819,FDO56,OUT046
2036,3289.5624189480836,FDA19,OUT027
2037,896.8813103525346,DRI39,OUT045
2038,789.1679837519041,FDH52,OUT018
2039,3235.4738197811466,FDZ50,OUT035
2040,2561.3767271743964,NCN42,OUT035
2041,2488.1024279959593,FDB53,OUT013
2042,1646.7784173847997,DRG11,OUT017
2043,3795.578557671917,DRK11,OUT027
2044,2038.1745126782291,FDQ60,OUT017
2045,657.8473135590318,FDT36,OUT017
2046,2849.5567500212173,DRG25,OUT018
2047,3080.8514506442975,DRJ23,OUT046
2048,2619.235769930434,FDG05,OUT035
2049,1988.5223448509523,NCK06,OUT018
2050,2530.70847511568,FDU52,OUT017
2051,1228.66834047136,FDW07,OUT018
2052,639.7678190479438,NCM17,OUT045
2053,2669.178506352806,FDA22,OUT045
2054,3020.0852713461422,NCA41,OUT018
2055,665.1185966486665,FDF38,OUT035
2056,956.026898693137,FDH52,OUT046
2057,571.5995502433891,FDY58,OUT019
2058,3264.1156199587303,FDZ16,OUT045
2059,985.9002778020636,NCM18,OUT017
2060,2380.851475527545,FDA22,OUT018
2061,2869.801348031867,NCJ43,OUT035
2062,6135.034251828698,FDI34,OUT027
2063,951.9695448747382,FDG56,OUT046
2064,1825.404690160554,FDS34,OUT046
2065,836.4182725063131,DRC01,OUT035
2066,688.27101998617,FDQ04,OUT035
2067,972.9404805221357,FDK04,OUT035
2068,1756.2057009630073,FDT51,OUT049
2069,3171.03183939748,FDV26,OUT017
2070,2186.680711368847,FDS04,OUT049
2071,3316.6001651510055,FDW43,OUT018
2072,337.0848748121824,FDQ28,OUT010
2073,2199.0991216292464,NCK06,OUT017
2074,1910.1555816765415,FDS23,OUT018
2075,532.6363102244065,FDZ36,OUT019
2076,850.1033408804968,FDE56,OUT018
2077,4708.512546973278,FDW10,OUT027
2078,3029.196202870014,NCN14,OUT045
2079,1471.5550998501092,NCQ18,OUT045
2080,1721.1337596867336,FDW08,OUT017
2081,4028.4771126415935,FDU43,OUT035
2082,357.14145934659786,FDR33,OUT010
2083,304.95927529978275,FDM24,OUT010
2084,1608.067847314797,NCZ05,OUT046
2085,1920.2078686223138,NCV41,OUT035
2086,2503.405107761409,FDV11,OUT018
2087,705.2164754287645,NCY05,OUT035
2088,2846.391319521812,FDV44,OUT018
2089,1350.8454494941222,FDW32,OUT049
2090,3334.41600323773,NCU18,OUT027
2091,4218.066972118899,NCC43,OUT035
2092,1817.2598392416194,FDW19,OUT013
2093,3207.6252708812403,FDN31,OUT035
2094,674.8061266579417,FDI48,OUT045
2095,1332.8890927748055,FDS24,OUT017
