,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
1285,1051.5788392793581,DRN35,OUT027
1286,3512.6330902823647,FDT01,OUT035
1287,90.12622641223899,FDC20,OUT010
1288,1031.5302371334235,DRJ35,OUT035
1289,1482.412622232956,FDB32,OUT046
1290,2861.434063809023,FDL24,OUT046
1291,1879.883361383244,NCV42,OUT035
1292,1608.0678473147968,FDZ46,OUT046
1293,2470.5693774675574,FDC15,OUT013
1294,30.154928681629965,FDD08,OUT019
1295,1354.3586745511905,FDY50,OUT049
1296,1944.8185261169826,FDD36,OUT013
1297,1399.8739640287133,FDG57,OUT027
1298,434.90635878168644,FDL21,OUT018
1299,2685.6704676641216,FDN16,OUT027
1300,1211.4455688917674,FDJ09,OUT027
1301,356.3367274952242,FDS01,OUT010
1302,4213.025933168512,FDV33,OUT017
1303,1712.3367273188946,DRE12,OUT017
1304,1499.2777008260036,FDR07,OUT013
1305,502.0603652578895,FDP48,OUT010
1306,921.7982802301989,NCB55,OUT035
1307,993.166995526764,FDQ08,OUT013
1308,4166.009771914066,FDR34,OUT035
1309,1799.1189334825924,FDO33,OUT046
1310,653.9150452983749,FDP13,OUT045
1311,4072.6838554323963,FDX12,OUT049
1312,2819.7664395606953,NCT06,OUT049
1313,768.501038629501,FDR16,OUT019
1314,2774.42981166774,FDE36,OUT046
1315,3148.6653864300306,FDZ36,OUT049
1316,1325.7895359171046,FDV13,OUT045
1317,663.6438699158036,NCZ17,OUT035
1318,3218.6007796884924,FDU56,OUT045
1319,2858.787513992056,FDM09,OUT035
1320,2952.6589000109047,FDV02,OUT017
1321,1621.8411710814264,FDS34,OUT018
1322,1563.35090133601,FDA11,OUT049
1323,3651.850384293909,FDP09,OUT017
1324,3034.8426630279782,FDB29,OUT027
1325,3009.698996899812,FDT19,OUT017
1326,704.9926606426072,DRH15,OUT017
1327,3816.7501076691788,FDY38,OUT046
1328,3780.568333673374,FDF14,OUT027
1329,251.6522834551572,FDN48,OUT010
1330,4025.1134541911897,FDQ12,OUT013
1331,2813.5595693056125,NCJ43,OUT045
1332,363.3675235392853,FDE17,OUT019
1333,4012.95801953406,FDB05,OUT035
1334,2344.3437506649907,FDH10,OUT045
1335,742.7111217204263,NCR06,OUT017
1336,1744.0955393426416,FDU32,OUT018
1337,2883.7638824935875,FDD56,OUT049
1338,2627.126020151754,FDO36,OUT018
1339,271.610140174798,FDH16,OUT010
1340,485.4941889064465,FDX10,OUT018
1341,1432.8360641547254,FDZ37,OUT017
1342,695.4378728424034,FDU31,OUT010
1343,2185.4601706412395,DRC49,OUT049
1344,2416.8894975055414,FDL15,OUT045
1345,555.0500694069722,FDN32,OUT019
1346,2008.7405491563766,DRH59,OUT027
1347,2521.5466392166554,NCU29,OUT049
1348,655.0358331072698,FDR37,OUT019
1349,2153.9841077492856,FDS14,OUT018
1350,6138.9607541202795,FDU02,OUT027
1351,3166.0526653682805,FDJ08,OUT035
1352,3758.2554621408817,NCZ06,OUT045
1353,1366.0351161701747,FDO31,OUT049
1354,1452.8111922877606,FDH31,OUT018
1355,2693.757591847013,FDS58,OUT017
1356,1413.5159746880465,NCA53,OUT027
1357,3395.01758896069,FDF50,OUT046
1358,3741.560919512738,NCW42,OUT049
1359,2433.1371622954453,NCQ17,OUT045
1360,4285.993134300895,FDK51,OUT018
1361,342.00816387738496,NCW41,OUT010
1362,972.9404805221357,NCR29,OUT017
1363,375.5671860200963,FDB08,OUT019
1364,2362.351445490717,FDA40,OUT027
1365,2286.9013351463377,FDL14,OUT018
1366,3481.472949840339,FDB47,OUT046
1367,4086.2188617482943,FDO03,OUT035
1368,513.7458514083382,DRK13,OUT019
1369,488.27203718520826,FDX13,OUT010
1370,3142.2672620409126,FDF52,OUT046
1371,3151.227265506251,FDT11,OUT013
1372,2603.752123689476,FDB08,OUT013
1373,2289.5080391777533,FDQ28,OUT018
1374,4083.5849474995316,FDD29,OUT045
1375,6002.64509051604,NCQ29,OUT027
1376,1043.1475440290474,NCO02,OUT013
1377,512.1502178540759,FDR56,OUT010
1378,2081.9030870054185,NCM54,OUT049
1379,1913.2921938632737,FDP51,OUT035
1380,1338.3245109739742,FDT38,OUT013
1381,3595.426449646464,FDZ20,OUT018
1382,2006.2795742557541,FDJ53,OUT013
1383,4112.596667370274,FDX13,OUT049
1384,3565.4762612690574,FDP58,OUT035
1385,112.03136191411109,NCK31,OUT019
1386,1738.1545175766573,FDA35,OUT018
1387,2816.3186201632107,FDV37,OUT018
1388,5580.821512632163,NCO07,OUT027
1389,3087.5387013079044,FDA20,OUT045
1390,2747.5825445628802,FDZ59,OUT035
1391,652.7986321666914,NCY17,OUT017
1392,2552.4198291353664,FDQ28,OUT035
1393,2478.0423263960856,FDV35,OUT017
1394,670.0874326858232,FDQ36,OUT013
1395,2303.8828594545053,FDD34,OUT018
1396,4474.239779682247,FDK51,OUT045
1397,2805.1807710723547,FDV31,OUT035
1398,1594.7829452996325,FDR04,OUT035
1399,886.0932402419741,FDR14,OUT049
1400,473.3548288958468,DRC36,OUT010
1401,316.00983214082316,FDE39,OUT019
1402,1677.5505070391848,FDP57,OUT049
1403,2166.6242700589755,FDE57,OUT046
1404,1773.654491320236,NCN18,OUT046
1405,2168.491095220555,NCQ05,OUT018
1406,2064.75793638015,FDW47,OUT035
1407,2218.3579033733017,FDV46,OUT035
1408,1001.838782069111,NCP29,OUT045
1409,1617.25698358369,FDE09,OUT018
1410,6253.5613063355295,NCU06,OUT027
1411,452.7251873772514,FDT19,OUT010
1412,2543.8057244098554,DRF15,OUT017
1413,2769.688900149451,DRI51,OUT013
1414,1658.8532031298912,NCX54,OUT013
1415,3991.9732479109525,DRE01,OUT013
1416,3029.1962028700145,NCB07,OUT045
1417,1893.531690159406,FDU50,OUT035
1418,715.6739877337012,FDG40,OUT035
1419,2613.100524158987,FDW10,OUT018
1420,3173.0361353024523,FDX51,OUT013
1421,973.4480833523965,NCP17,OUT045
1422,3246.6263094715987,FDP21,OUT035
1423,1564.2940470590213,FDL04,OUT045
1424,2033.133898247687,FDV23,OUT013
1425,1313.1189029114837,FDF24,OUT046
1426,3034.8426630279782,FDH56,OUT027
1427,1002.29700406661,FDB51,OUT049
1428,2598.4451901901234,FDI58,OUT027
1429,768.4847944493703,FDR20,OUT013
1430,1708.637883779473,FDC51,OUT018
1431,2373.403900411482,FDB16,OUT027
1432,994.2145208809901,FDE40,OUT049
1433,746.5652661555681,NCM17,OUT035
1434,3335.5217828074306,FDU56,OUT035
1435,373.09570413993634,FDS32,OUT019
1436,3779.294469417223,FDX02,OUT049
1437,3779.9247777645296,FDT39,OUT027
1438,985.2418648804644,FDE35,OUT017
1439,629.227809323866,NCI42,OUT019
1440,1590.0976040949245,DRL23,OUT046
1441,1968.265382237476,FDA10,OUT046
1442,1456.198188490434,FDA11,OUT013
1443,2433.70365887628,NCM06,OUT046
1444,4217.38772650051,NCT05,OUT035
1445,534.5639770366413,NCQ02,OUT010
1446,2159.4158136120445,NCY06,OUT049
1447,3859.99456857796,FDY56,OUT035
1448,1655.4952559745882,FDL02,OUT035
1449,2983.641173456514,NCI06,OUT035
1450,2416.556776459373,FDQ14,OUT045
1451,4004.6604886887344,FDQ12,OUT017
1452,781.8153219465305,FDP36,OUT046
1453,6143.615343089936,FDK21,OUT027
1454,2462.2916814915225,FDO40,OUT045
1455,391.7882554518095,NCK54,OUT019
1456,2549.3978304118687,FDY09,OUT018
1457,4822.891609097376,NCW30,OUT049
1458,1065.2208499386913,NCC55,OUT027
1459,1629.5154816013664,FDE58,OUT018
1460,3094.798593534707,FDR39,OUT013
1461,3105.5616272566836,FDU28,OUT049
1462,3974.5663668817965,FDH08,OUT017
1463,2533.7655628871826,FDG35,OUT045
1464,687.3055707001873,FDG22,OUT049
1465,2552.1141868365344,FDC34,OUT035
1466,3614.5679526687736,FDP15,OUT018
1467,551.7133256746858,FDK34,OUT010
1468,1975.7644199221586,FDU45,OUT035
1469,1079.6655471001754,FDQ04,OUT027
1470,3020.9268528219854,FDX22,OUT018
1471,1607.5207378111813,FDB45,OUT017
1472,5546.899449073389,NCH43,OUT027
1473,3672.759728849439,DRE60,OUT046
1474,6118.984007182562,FDD17,OUT027
1475,2138.039962994115,NCM54,OUT017
1476,2110.655428642676,NCH55,OUT013
1477,2761.635412965382,NCT06,OUT017
1478,5727.980107028995,FDA48,OUT027
1479,6269.9760094114645,FDY58,OUT027
1480,3432.6947034219565,FDO25,OUT045
1481,1492.3992344754636,FDN50,OUT045
1482,2681.7361984302484,FDH35,OUT035
1483,3791.2525553586124,FDK09,OUT045
1484,1367.2677963535443,FDO16,OUT013
1485,1004.5421829385083,FDW11,OUT045
1486,3407.385926201784,FDU47,OUT027
1487,296.0154684211818,NCQ42,OUT010
1488,2498.7320636685777,FDK55,OUT027
1489,1902.1641787385806,FDN08,OUT049
1490,3889.019571080384,FDT57,OUT045
1491,3100.7251403269943,FDJ12,OUT018
1492,895.7826170018026,DRL59,OUT017
1493,728.7566025829028,NCN53,OUT046
1494,45.99552513103559,FDO51,OUT010
1495,3176.18078744536,FDK56,OUT017
1496,869.4963241438949,FDY12,OUT035
1497,706.4980308426684,FDU15,OUT035
1498,3887.0350595863883,FDQ19,OUT046
1499,2416.8568550480545,DRF15,OUT045
1500,272.1383758254882,DRE25,OUT019
1501,1613.6460459314535,FDK57,OUT018
1502,536.0365925135234,FDD33,OUT010
1503,6183.866038732509,FDR34,OUT027
1504,1995.1784392522165,FDU04,OUT045
1505,162.9781328555663,FDE35,OUT019
1506,2739.6402090974075,NCD31,OUT035
1507,1584.61396731455,FDJ56,OUT035
1508,2520.860490440024,NCU53,OUT046
1509,3731.4639744987376,FDD39,OUT035
1510,354.8410499552583,NCU17,OUT019
1511,1991.603613216684,FDJ20,OUT046
1512,2319.3753363493583,NCW41,OUT018
1513,758.8666505138968,FDL52,OUT035
1514,2240.4910723133553,FDS39,OUT035
1515,2734.0888941064463,DRJ47,OUT045
1516,41.25229256539851,FDP13,OUT010
1517,269.6344555317742,DRK39,OUT010
1518,340.83151223671183,FDF28,OUT010
1519,2021.6196989804453,FDB09,OUT045
1520,1453.7262024891024,FDM51,OUT046
1521,658.7628639067617,DRM49,OUT018
1522,2520.980233401994,DRF23,OUT013
1523,2945.597609858172,DRH01,OUT035
1524,2684.4499269365133,FDH12,OUT027
1525,339.9955848016984,FDA28,OUT019
1526,1236.9495851892314,FDW37,OUT018
1527,1604.690376431228,FDF02,OUT046
1528,639.4185463703757,DRL37,OUT046
1529,2120.6651617474154,NCF43,OUT046
1530,571.8053017571149,FDH08,OUT010
1531,599.2351714108321,FDR34,OUT019
1532,3180.424191994598,NCK19,OUT049
1533,435.549914690531,NCD55,OUT018
1534,3863.310179711952,FDT27,OUT049
1535,2439.6047479059243,FDQ57,OUT045
1536,2673.822096458063,FDA47,OUT035
1537,1854.6907397060475,DRG15,OUT027
1538,2169.9385130681753,FDE05,OUT018
1539,1622.2150735652283,FDN46,OUT046
1540,2592.6486338333516,FDX27,OUT027
1541,1687.1904951750996,FDT51,OUT045
1542,697.1152446317649,FDU33,OUT013
1543,1731.0796439937615,FDJ16,OUT027
1544,366.50089972766085,FDD20,OUT019
1545,666.5035000786334,FDT36,OUT049
1546,3792.394059317521,DRF15,OUT027
1547,272.84632532116143,FDN52,OUT010
1548,5287.040322674302,FDC22,OUT027
1549,2563.3182717509876,FDX15,OUT045
1550,3206.588937653451,FDT13,OUT013
1551,2109.330137908524,FDU04,OUT017
1552,615.9294113071226,FDU31,OUT019
1553,2380.5694717792135,FDW59,OUT027
1554,2608.904404198295,NCO29,OUT046
1555,2543.8383668673423,FDL15,OUT035
1556,2474.828043290686,FDI41,OUT049
1557,1696.7283375301379,FDQ48,OUT049
1558,954.510318284957,DRI39,OUT013
1559,4017.8946886135063,FDI08,OUT013
1560,1761.8989452312273,FDC21,OUT049
1561,1088.1202055845458,FDF58,OUT035
1562,297.97017786188235,FDS08,OUT010
1563,2048.183697924164,FDE47,OUT045
1564,294.5471597175569,NCP18,OUT019
1565,1528.823140788906,NCR41,OUT013
1566,3929.135817855082,FDA27,OUT013
1567,3207.625270881241,FDA43,OUT035
1568,1287.492510693222,FDA49,OUT045
1569,2593.066951010128,NCE55,OUT018
1570,1206.8695532626043,DRM49,OUT027
1571,5546.899449073389,FDF22,OUT027
1572,1123.4668889542231,FDQ15,OUT018
1573,2951.3141345445524,NCS54,OUT017
1574,656.5039648842715,NCY05,OUT013
1575,3878.602235154914,FDR45,OUT046
1576,2063.748112695098,FDK57,OUT049
1577,809.269130012081,FDF41,OUT010
1578,2026.124268235165,FDV21,OUT046
1579,740.9595877829478,FDD51,OUT046
1580,1613.7665232244442,FDF33,OUT046
1581,3852.7062541502432,FDA38,OUT046
1582,3111.7757801545226,FDR56,OUT045
1583,2114.112894350995,NCN41,OUT017
1584,2391.23873588127,FDC60,OUT027
1585,3464.326067423432,FDB47,OUT045
1586,2945.4179150311875,DRH01,OUT013
1587,1604.690376431228,FDW08,OUT046
1588,1079.5178744885736,FDF38,OUT027
1589,2651.4167655552633,FDY32,OUT017
1590,1669.880827888809,FDG34,OUT049
1591,674.3408878219484,FDG47,OUT019
1592,3156.021199752962,NCF18,OUT035
1593,451.38856473530075,FDL39,OUT019
1594,2163.351328358582,NCH55,OUT035
1595,992.6212504879081,DRJ35,OUT049
1596,3945.862474558451,FDS44,OUT035
1597,3469.9807056762106,DRE01,OUT018
1598,3260.6486905809966,FDY39,OUT013
1599,2363.81517932615,FDY32,OUT018
1600,2979.282815330472,FDR33,OUT027
1601,1377.2186839028043,NCP50,OUT049
1602,1352.0796937448326,FDZ47,OUT018
1603,2499.7192084977123,FDU57,OUT049
1604,3181.8556550065537,FDY44,OUT013
1605,969.5367674633468,DRH59,OUT018
1606,6057.817103628021,FDB03,OUT027
1607,3035.672642161616,FDY46,OUT045
1608,2778.419007174089,FDM39,OUT045
1609,1212.6002718689383,FDY36,OUT035
1610,3233.639801911279,NCM55,OUT035
1611,82.11325206238286,FDJ50,OUT010
1612,2501.0605468463245,DRL60,OUT013
1613,3883.1613604373856,NCJ54,OUT049
1614,702.7973899555617,FDX59,OUT017
1615,3298.3708115055238,FDI07,OUT013
1616,17.535471535991512,DRF51,OUT010
1617,1721.1337596867331,FDM14,OUT017
1618,3124.733899004887,FDP21,OUT045
1619,1063.318973951526,FDE40,OUT035
1620,2549.4532695518797,FDE05,OUT035
1621,3289.5624189480845,FDM13,OUT027
1622,3785.992475081702,FDC34,OUT027
1623,1765.8396419633473,NCI55,OUT018
1624,2464.2458658632268,NCE43,OUT018
1625,1461.699269129956,FDW58,OUT018
1626,3704.678774566875,FDG60,OUT045
1627,2805.1807710723547,FDV31,OUT017
1628,3138.090958672741,FDR47,OUT013
1629,54.17164065745993,FDM60,OUT019
1630,3573.287194977819,NCF06,OUT018
1631,3057.7062412006903,NCN26,OUT027
1632,1387.6585132056814,FDQ59,OUT049
1633,607.276118367266,FDF09,OUT046
1634,4038.2287762126275,NCS06,OUT017
1635,1846.2384817133352,FDT44,OUT046
1636,4002.3164147064945,FDI19,OUT017
1637,1000.0615781649328,FDT22,OUT017
1638,4673.280957812695,NCF54,OUT027
1639,3126.940181470516,DRG25,OUT045
1640,3119.177067178714,FDB59,OUT017
1641,3330.8297727143445,FDQ37,OUT017
1642,853.4068377377534,FDP56,OUT035
1643,2933.536213028647,FDW44,OUT035
1644,568.2605999433799,FDJ26,OUT010
1645,3369.9364891100495,FDU43,OUT018
1646,1590.9209648978901,FDW33,OUT045
1647,3365.180432313956,NCX53,OUT027
1648,327.3179064452036,FDN56,OUT010
1649,2492.0017387071152,DRF15,OUT049
1650,1907.4672487965463,FDO33,OUT017
1651,332.99282884083493,FDZ39,OUT010
1652,911.346003980392,NCJ19,OUT017
1653,3334.408221268886,FDU01,OUT035
1654,3828.548852000389,FDT12,OUT035
1655,783.8900892058967,NCM18,OUT018
1656,2089.4934185494812,FDP19,OUT017
1657,675.8065239918616,NCR42,OUT049
1658,1832.4969463316706,FDN10,OUT046
1659,909.3321280929617,FDG44,OUT017
1660,2851.124819950756,FDQ10,OUT046
1661,1615.5879775237688,DRH13,OUT049
1662,4003.636351899238,FDT52,OUT013
1663,1761.1952597338936,FDM56,OUT045
1664,342.7985452633409,NCO43,OUT010
1665,2849.3826373190736,NCV29,OUT035
1666,4286.395221199126,NCF06,OUT013
1667,1396.6118626699215,FDO50,OUT035
1668,4028.2979525455858,FDT59,OUT013
1669,1045.7822829225865,FDX40,OUT027
1670,3248.5696838190197,FDE50,OUT017
1671,3246.3994323515867,FDX51,OUT017
1672,1340.2999349492372,NCD30,OUT018
1673,1668.9571496743617,FDK15,OUT013
1674,929.0261061010596,FDL12,OUT045
1675,4245.784173744413,FDK46,OUT017
1676,216.54700328872704,DRH49,OUT010
1677,2456.7516303228313,FDQ57,OUT046
1678,1538.8153081940657,FDY59,OUT017
1679,3624.0362394671397,FDO09,OUT018
1680,2067.2188399641996,NCG30,OUT035
1681,2737.454422485801,FDM09,OUT017
1682,2684.4499269365133,NCN17,OUT027
1683,1383.069482993772,NCS42,OUT013
1684,367.70413655148934,FDD02,OUT019
1685,3197.5197779403684,FDE34,OUT013
1686,3104.1190871439767,FDU38,OUT045
1687,2591.1312492258216,FDB33,OUT046
1688,1437.6262581486749,NCJ29,OUT017
1689,843.1801978971091,FDZ27,OUT035
1690,1542.3366854186438,FDI40,OUT013
1691,652.3260092971136,FDG22,OUT013
1692,1793.0199126477025,FDT51,OUT017
1693,2794.187694797539,FDF20,OUT018
1694,2064.475167123901,FDV50,OUT035
1695,670.9318430961949,FDT02,OUT049
1696,2530.7084751156804,DRC49,OUT017
1697,2506.1956477893136,FDF26,OUT049
1698,2010.0841639317389,FDV52,OUT035
1699,669.8809709622024,FDX59,OUT049
1700,3822.723906933662,FDV25,OUT035
1701,1079.6655471001754,FDW23,OUT027
1702,1431.326986380196,FDE53,OUT018
1703,2175.739212004662,FDA19,OUT017
1704,2006.1585317879565,FDH22,OUT046
1705,1552.4494658066137,NCO41,OUT013
1706,4056.1098827220712,FDX12,OUT017
1707,3155.135190197902,FDF17,OUT013
1708,3684.6697960280017,FDS11,OUT045
1709,2516.269972125174,FDR51,OUT035
1710,332.9891959028591,FDT49,OUT010
1711,1989.699188419682,FDC56,OUT013
1712,3043.9165579297555,FDR13,OUT027
1713,1984.6116807731432,FDQ60,OUT035
1714,4081.4874460852807,FDN38,OUT049
1715,2612.415652737839,NCL29,OUT013
1716,4106.800665516149,FDO13,OUT027
1717,2229.1026607105896,FDE26,OUT018
1718,438.57796112682024,FDA31,OUT010
1719,1198.958261209605,FDX14,OUT035
1720,2793.7556936498318,FDA34,OUT045
1721,2485.7095554189827,FDF26,OUT013
1722,2675.6549456444072,FDE38,OUT045
1723,1852.5162903877952,DRI11,OUT046
1724,3029.0461066712064,FDQ60,OUT027
1725,1077.653777852121,FDL21,OUT027
1726,5353.051005266263,DRC12,OUT027
1727,3802.6028814187475,FDC47,OUT046
1728,2107.5466216599148,FDE57,OUT045
1729,1958.971001565786,FDT14,OUT045
1730,3127.7335551713627,NCZ53,OUT046
1731,3414.99450461362,FDE28,OUT018
1732,2505.0506672656343,FDR19,OUT035
1733,479.69369501574675,NCF54,OUT019
1734,1308.6905598939225,FDZ08,OUT046
1735,2171.1013974213743,NCJ05,OUT018
1736,2038.766581397352,FDF59,OUT046
1737,1711.5491028457986,NCO05,OUT035
1738,605.7026815726178,FDW24,OUT018
1739,2377.502052738958,NCX42,OUT018
1740,826.8599519246227,NCA53,OUT035
1741,484.3227449872117,FDI45,OUT019
1742,1847.2831043826,FDG46,OUT046
1743,535.8269167217276,FDM20,OUT010
1744,107.38013499139889,FDW11,OUT010
1745,3033.943694271176,FDX08,OUT035
1746,722.4474565404702,NCK17,OUT035
1747,2179.3815119432634,FDK32,OUT018
1748,2688.1595239002977,NCA42,OUT035
1749,2927.71126796192,DRI01,OUT035
1750,4176.470438186222,NCL55,OUT049
1751,1337.996602529714,DRE25,OUT018
1752,3123.6275072852313,FDD14,OUT017
1753,3835.816243389739,FDB10,OUT046
1754,2489.13586960272,DRN11,OUT035
1755,605.7026815726178,FDP38,OUT018
1756,3159.4103379739813,NCA30,OUT017
1757,3159.2745657943624,FDT15,OUT017
1758,739.2266586501368,NCP55,OUT018
1759,2489.13586960272,FDF12,OUT035
1760,3539.279192995798,FDM21,OUT018
1761,3900.0321785414703,FDX56,OUT035
1762,2505.0506672656343,FDF10,OUT017
1763,3043.3434291204458,FDT32,OUT045
1764,1369.3937221492738,FDM51,OUT018
1765,2200.590197038352,NCR50,OUT018
1766,3927.4412606124847,FDI19,OUT049
1767,1663.5000580412363,FDX21,OUT017
1768,2526.2882188175718,FDR31,OUT035
1769,5911.493198043959,FDY02,OUT013
1770,2820.4642015629834,NCA29,OUT045
1771,3085.8503175938113,NCX17,OUT046
1772,3119.840901868656,FDM12,OUT045
1773,4074.3468312725086,FDI53,OUT027
1774,2763.920765311219,NCU30,OUT049
1775,3206.7249635241637,FDC56,OUT027
1776,1724.2916636868606,FDK27,OUT018
1777,2796.7024228769633,NCK18,OUT017
1778,825.636130812983,FDB52,OUT019
1779,5179.220021145465,DRG25,OUT027
1780,849.9911494346425,FDZ13,OUT049
1781,648.8851680767638,FDB57,OUT019
1782,1325.184583554026,FDR40,OUT046
1783,40.0244144070287,NCO14,OUT019
1784,3134.1895393370883,NCN19,OUT045
1785,357.5709671825136,FDQ28,OUT019
1786,2290.5106415866553,FDO13,OUT018
1787,1307.47709158929,FDK48,OUT013
1788,2145.6700008940156,FDU07,OUT018
1789,2011.263439481543,FDW20,OUT046
1790,337.02340956837486,FDV12,OUT010
1791,2540.457478318594,FDH24,OUT013
1792,3579.574406354686,FDV59,OUT049
1793,1928.2433894792825,FDK57,OUT045
1794,1205.6490125349958,FDL16,OUT027
1795,2450.284044712352,NCQ17,OUT046
1796,2926.033007957232,FDJ15,OUT018
1797,1496.9297472697874,FDX24,OUT049
1798,1585.264406177448,FDT47,OUT046
1799,1002.2796425951236,FDT10,OUT049
1800,1178.456741811072,FDZ37,OUT018
1801,6183.866038732509,FDW43,OUT027
1802,1591.503354863188,DRN36,OUT017
1803,1284.325896292413,FDJ14,OUT045
1804,3571.523714252987,FDA32,OUT013
1805,538.4328665811784,FDJ38,OUT019
1806,2544.0806929835303,FDQ57,OUT017
1807,555.0500694069722,NCQ41,OUT019
1808,1000.0110772377619,FDG56,OUT049
1809,3279.4653415574317,DRC13,OUT027
1810,2537.361927575741,FDV55,OUT035
1811,2637.4747730228482,FDQ49,OUT045
1812,127.37462009137103,FDE29,OUT010
1813,3662.649417053042,FDR03,OUT013
1814,1496.9297472697874,FDD45,OUT049
1815,625.3647455370871,FDN38,OUT010
1816,887.8675473028734,FDT56,OUT046
1817,3262.434054224341,FDT48,OUT045
1818,2919.3824486558974,FDU03,OUT049
1819,326.58840266256294,FDC56,OUT010
1820,2680.391757732767,NCO43,OUT027
1821,1835.7129701894514,FDQ27,OUT017
1822,3528.5543279675094,FDR03,OUT046
1823,59.499584097301906,DRH23,OUT010
1824,649.1449678661985,FDG22,OUT045
1825,1643.5922151962088,NCJ42,OUT013
1826,1357.595443551275,FDR24,OUT046
1827,2856.6349443512936,FDW60,OUT035
1828,3149.809977547188,FDJ08,OUT013
1829,671.0136457204126,DRL59,OUT018
1830,487.1316113383521,FDG60,OUT010
1831,2560.845802541729,FDW27,OUT017
1832,1119.2320226776094,FDX14,OUT018
1833,937.4506398766216,FDC20,OUT013
1834,3167.3168482829087,NCS29,OUT018
1835,1566.435318327067,FDJ56,OUT046
1836,246.51328136620634,FDB20,OUT019
1837,6149.943975173735,FDL28,OUT027
1838,2171.6845319240538,FDW01,OUT018
1839,3010.013594227509,FDL03,OUT046
1840,3573.467228270862,FDX22,OUT049
1841,2605.179462079566,FDJ21,OUT035
1842,2420.4588013449684,FDR31,OUT045
1843,2507.319232622996,FDG21,OUT035
1844,1139.335914593588,FDS22,OUT027
1845,1630.0272779224024,FDK08,OUT035
1846,2165.8454988573812,FDE17,OUT018
1847,1605.1453655225212,NCN30,OUT017
1848,1506.2266794010163,FDT50,OUT046
1849,2657.43014093406,NCX42,OUT049
1850,3743.688673584962,FDJ12,OUT035
1851,3033.62212230037,NCA18,OUT027
1852,595.3057457650897,FDP23,OUT019
1853,4168.011975028861,FDX12,OUT013
1854,2133.7623760548818,FDN40,OUT018
1855,1372.4128002756684,FDV48,OUT035
1856,2881.076270323361,NCY54,OUT013
1857,69.89404378704944,FDL16,OUT010
1858,3372.0995556937073,FDR45,OUT018
1859,2581.4789540821957,FDJ52,OUT046
1860,1369.2912560783382,DRG01,OUT017
1861,3903.626915295936,FDP52,OUT013
1862,3246.6263094715987,FDU58,OUT017
1863,1578.4412733094528,FDL02,OUT045
1864,4003.636351899238,FDG28,OUT013
1865,2119.8849886837943,FDA19,OUT035
1866,2009.961089883985,FDW46,OUT027
1867,1669.1126556595782,NCD43,OUT049
1868,845.85111493404,DRG39,OUT013
1869,689.3027635441202,NCF55,OUT049
1870,1842.8405368090935,FDJ07,OUT046
1871,2427.239372270778,FDE08,OUT046
1872,96.22992426059191,FDP56,OUT019
1873,755.3201149978348,FDT45,OUT045
1874,2805.352360432241,FDF17,OUT018
1875,1251.4716973039892,FDX44,OUT046
1876,4809.391569466086,FDM28,OUT027
1877,3186.5875422992026,FDI36,OUT049
1878,1829.0915992964285,FDS07,OUT045
1879,1858.9722745535207,FDD36,OUT045
1880,944.2987579159086,FDW11,OUT046
1881,2476.462920853891,FDN40,OUT049
1882,1553.4969911608398,NCQ18,OUT049
1883,2832.249608395659,NCQ54,OUT017
1884,1321.6136840533725,NCS42,OUT045
1885,173.0235662704708,DRH39,OUT010
1886,2684.3022543249112,FDC09,OUT027
1887,328.7342049185231,FDT08,OUT010
1888,3958.095677351391,FDC08,OUT035
1889,725.3033288212929,FDT20,OUT017
1890,1067.0636236637745,FDS35,OUT035
1891,2870.0997964192675,FDX58,OUT018
1892,1600.5195606514326,FDW58,OUT046
1893,1559.9855734871546,DRD27,OUT046
1894,328.3328900510669,FDH32,OUT019
1895,4648.081963944744,FDS26,OUT035
1896,1300.3624044741944,FDQ31,OUT046
1897,3020.557591614208,FDP11,OUT018
1898,1665.7749383686357,FDD58,OUT017
1899,3465.3027530313525,FDM33,OUT045
1900,3333.130825746639,FDZ16,OUT049
1901,805.4581888048999,NCS29,OUT010
1902,143.0343502483633,NCM18,OUT019
1903,3573.0979670630845,FDP11,OUT049
1904,2240.032826231376,NCC42,OUT017
1905,2817.748332872155,DRM23,OUT046
1906,6088.2464419781845,NCN55,OUT027
1907,4326.699293282162,FDK46,OUT013
1908,3184.61752459306,FDR01,OUT046
1909,2359.8049979923476,NCA05,OUT045
1910,2984.7311057312036,NCP43,OUT017
1911,400.79355054917016,FDR12,OUT010
1912,3780.283096627454,FDQ01,OUT013
1913,2062.0127551088244,FDM13,OUT046
1914,4029.326540766481,FDQ19,OUT017
1915,513.7458514083382,FDK56,OUT019
1916,628.2529831741259,NCX06,OUT010
1917,3041.3191023195795,FDO56,OUT027
1918,1817.0188978620413,FDU45,OUT045
1919,94.1329027180641,FDI16,OUT019
1920,1860.3857079637667,FDL32,OUT046
1921,2036.1483014982564,FDA07,OUT046
1922,2432.443185412332,FDA14,OUT045
1923,3320.3268480243096,FDV46,OUT027
1924,3648.6165645545366,NCO07,OUT035
1925,1624.1289434473329,NCP41,OUT046
1926,1883.6085238524633,FDY60,OUT018
1927,4130.337998381413,FDN38,OUT017
1928,1122.4911781510175,FDO15,OUT046
1929,2059.1484292777254,FDT60,OUT013
1930,4012.334408382168,FDA55,OUT035
1931,306.4810359986678,FDE02,OUT010
